tier,oracle,algorithm,seed,n_molecules,max_call,best_score,final_top1,final_top10,final_top100,auc_top10,path
small_replicate,dili,smiles_ga,0,101,101,0.9988502611871809,0.9988502611871809,0.9743198821158149,0.5404973638078664,0.8849600967216242,oracle_benchmark_results_admet_replicates/small_replicate/dili/smiles_ga/seed_0/results_smiles_ga_dili_0.yaml
small_replicate,dili,smiles_ga,1,101,101,0.9988502611871809,0.9988502611871809,0.9859360039938474,0.5177940750519628,0.8887527704781554,oracle_benchmark_results_admet_replicates/small_replicate/dili/smiles_ga/seed_1/results_smiles_ga_dili_1.yaml
small_replicate,dili,smiles_ga,2,101,101,0.9988502611871809,0.9988502611871809,0.9774526319760479,0.4819907266377995,0.883490984679731,oracle_benchmark_results_admet_replicates/small_replicate/dili/smiles_ga/seed_2/results_smiles_ga_dili_2.yaml
small_replicate,dili,stoned,0,101,101,0.9998888490721584,0.9998888490721584,0.9877465554315131,0.466049672405119,0.8570409563886955,oracle_benchmark_results_admet_replicates/small_replicate/dili/stoned/seed_0/results_stoned_dili_0.yaml
small_replicate,dili,stoned,1,101,101,0.9998888490721584,0.9998888490721584,0.9939418723684504,0.43681357740442034,0.9023299964790109,oracle_benchmark_results_admet_replicates/small_replicate/dili/stoned/seed_1/results_stoned_dili_1.yaml
small_replicate,dili,stoned,2,101,101,0.9994083602912724,0.9994083602912724,0.9942449286277407,0.4417767963939113,0.7845443196093816,oracle_benchmark_results_admet_replicates/small_replicate/dili/stoned/seed_2/results_stoned_dili_2.yaml
small_replicate,herg,graph_ga,0,101,101,0.9855001240037382,0.9855001240037382,0.9526754489121959,0.5079293800848537,0.7911937147774198,oracle_benchmark_results_admet_replicates/small_replicate/herg/graph_ga/seed_0/results_graph_ga_herg_0.yaml
small_replicate,herg,graph_ga,1,101,101,0.9855001240037382,0.9855001240037382,0.9526754489121959,0.5079293800848537,0.7911937147774198,oracle_benchmark_results_admet_replicates/small_replicate/herg/graph_ga/seed_1/results_graph_ga_herg_1.yaml
small_replicate,herg,graph_ga,2,101,101,0.9855001240037382,0.9855001240037382,0.9526754489121959,0.5079293800848537,0.7911937147774198,oracle_benchmark_results_admet_replicates/small_replicate/herg/graph_ga/seed_2/results_graph_ga_herg_2.yaml
small_replicate,herg,graph_mcts,0,100,100,0.995270881234319,0.995270881234319,0.9904987287419498,0.90343192603052,0.9708982009483634,oracle_benchmark_results_admet_replicates/small_replicate/herg/graph_mcts/seed_0/results_graph_mcts_herg_0.yaml
small_replicate,herg,graph_mcts,1,100,100,0.9931145062204451,0.9931145062204451,0.9888772428425726,0.8840279394119278,0.9708388701350837,oracle_benchmark_results_admet_replicates/small_replicate/herg/graph_mcts/seed_1/results_graph_mcts_herg_1.yaml
small_replicate,herg,graph_mcts,2,100,100,0.9976718460908159,0.9976718460908159,0.9935923218747484,0.8585842691616561,0.9776915823393469,oracle_benchmark_results_admet_replicates/small_replicate/herg/graph_mcts/seed_2/results_graph_mcts_herg_2.yaml
small_replicate,herg,screening,0,100,100,0.9899833804462105,0.9899833804462105,0.9388387790089473,0.5096555385529064,0.8348587430204978,oracle_benchmark_results_admet_replicates/small_replicate/herg/screening/seed_0/results_screening_herg_0.yaml
small_replicate,herg,screening,1,100,100,0.9849831472150982,0.9849831472150982,0.9285875859344378,0.4608330824472941,0.7569176302474944,oracle_benchmark_results_admet_replicates/small_replicate/herg/screening/seed_1/results_screening_herg_1.yaml
small_replicate,herg,screening,2,100,100,0.9992103968543233,0.9992103968543233,0.9566921029888908,0.5411950249736838,0.8334895204196012,oracle_benchmark_results_admet_replicates/small_replicate/herg/screening/seed_2/results_screening_herg_2.yaml
small_replicate,herg,smiles_ga,0,101,101,0.9753356028348208,0.9753356028348208,0.9389432297367604,0.5221857788832858,0.7828599365671911,oracle_benchmark_results_admet_replicates/small_replicate/herg/smiles_ga/seed_0/results_smiles_ga_herg_0.yaml
small_replicate,herg,smiles_ga,1,100,100,0.9815746236592531,0.9815746236592531,0.951863407632336,0.5189339500209317,0.7939077379528819,oracle_benchmark_results_admet_replicates/small_replicate/herg/smiles_ga/seed_1/results_smiles_ga_herg_1.yaml
small_replicate,herg,smiles_ga,2,101,101,0.9753356028348208,0.9753356028348208,0.9192067277245224,0.510791180079803,0.7874047496004675,oracle_benchmark_results_admet_replicates/small_replicate/herg/smiles_ga/seed_2/results_smiles_ga_herg_2.yaml
small_replicate,herg,stoned,0,101,101,0.9989419210993219,0.9989419210993219,0.9502031017589616,0.5568235361551052,0.8302991999296404,oracle_benchmark_results_admet_replicates/small_replicate/herg/stoned/seed_0/results_stoned_herg_0.yaml
small_replicate,herg,stoned,1,101,101,0.988082893670071,0.988082893670071,0.9536494244367351,0.5502418570081936,0.8576747607054881,oracle_benchmark_results_admet_replicates/small_replicate/herg/stoned/seed_1/results_stoned_herg_1.yaml
small_replicate,herg,stoned,2,101,101,0.9876049486920238,0.9876049486920238,0.9197478584758937,0.4865614506360143,0.7627126595870779,oracle_benchmark_results_admet_replicates/small_replicate/herg/stoned/seed_2/results_stoned_herg_2.yaml
small_replicate,mutagenicity,graph_ga,0,101,101,0.9902681056875735,0.9902681056875735,0.9720458579529077,0.691360442094039,0.9003005485945585,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/graph_ga/seed_0/results_graph_ga_mutagenicity_0.yaml
small_replicate,mutagenicity,graph_ga,1,101,101,0.9902681056875735,0.9902681056875735,0.9720458579529077,0.691360442094039,0.9003005485945585,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/graph_ga/seed_1/results_graph_ga_mutagenicity_1.yaml
small_replicate,mutagenicity,graph_ga,2,101,101,0.9902681056875735,0.9902681056875735,0.9720458579529077,0.691360442094039,0.9003005485945585,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/graph_ga/seed_2/results_graph_ga_mutagenicity_2.yaml
small_replicate,mutagenicity,graph_mcts,0,100,100,0.9990378955146297,0.9990378955146297,0.9798553967018961,0.6136380905360856,0.9417298097688086,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/graph_mcts/seed_0/results_graph_mcts_mutagenicity_0.yaml
small_replicate,mutagenicity,graph_mcts,1,100,100,0.9994006164377425,0.9994006164377425,0.9705799762844072,0.6685955685535211,0.9291347849524909,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/graph_mcts/seed_1/results_graph_mcts_mutagenicity_1.yaml
small_replicate,mutagenicity,graph_mcts,2,100,100,0.9992774989135796,0.9992774989135796,0.9869060677778906,0.49090105810319073,0.9504096974983075,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/graph_mcts/seed_2/results_graph_mcts_mutagenicity_2.yaml
small_replicate,mutagenicity,screening,0,100,100,0.9791898715309799,0.9791898715309799,0.9659192467562387,0.6889960635387107,0.9105695755344517,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/screening/seed_0/results_screening_mutagenicity_0.yaml
small_replicate,mutagenicity,screening,1,100,100,0.9902681056875735,0.9902681056875735,0.9690184440230951,0.7290909526771866,0.9179833429352517,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/screening/seed_1/results_screening_mutagenicity_1.yaml
small_replicate,mutagenicity,screening,2,100,100,0.9897450144402683,0.9897450144402683,0.963411618208047,0.7126105877158697,0.903102903422,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/screening/seed_2/results_screening_mutagenicity_2.yaml
small_replicate,mutagenicity,smiles_ga,0,101,101,0.9870094820042141,0.9870094820042141,0.9738820403232239,0.7057008961585817,0.9004735742070173,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/smiles_ga/seed_0/results_smiles_ga_mutagenicity_0.yaml
small_replicate,mutagenicity,smiles_ga,1,101,101,0.9850806907285005,0.9850806907285005,0.9733524373825639,0.7079918501302598,0.9028329099561992,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/smiles_ga/seed_1/results_smiles_ga_mutagenicity_1.yaml
small_replicate,mutagenicity,smiles_ga,2,101,101,0.9943526515300618,0.9943526515300618,0.9785020388188423,0.6990529870096652,0.9031242766861037,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/smiles_ga/seed_2/results_smiles_ga_mutagenicity_2.yaml
small_replicate,mutagenicity,stoned,0,101,101,0.9850950017571449,0.9850950017571449,0.9718427988281473,0.757271629230585,0.8929264374625024,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/stoned/seed_0/results_stoned_mutagenicity_0.yaml
small_replicate,mutagenicity,stoned,1,101,101,0.9955159386154264,0.9955159386154264,0.9792315615271219,0.7263480752443428,0.9324833908486854,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/stoned/seed_1/results_stoned_mutagenicity_1.yaml
small_replicate,mutagenicity,stoned,2,101,101,0.992036593062221,0.992036593062221,0.9768117631095812,0.7284676781916933,0.9004584478727099,oracle_benchmark_results_admet_replicates/small_replicate/mutagenicity/stoned/seed_2/results_stoned_mutagenicity_2.yaml
