tier,oracle,algorithm,seed,n_molecules,max_call,best_score,final_top1,final_top10,final_top100,auc_top10,path
small,carcinogens,stoned,0,101,101,0.9883111748844385,0.9883111748844385,0.9814573837118223,0.7793872579387389,0.9404566617440697,oracle_benchmark_results/small/carcinogens/stoned/seed_0/results_stoned_carcinogens_0.yaml
small,clintox,gpbo,0,101,101,0.9991809661878506,0.9991809661878506,0.9975097540104981,0.854726193028877,0.974160055081709,oracle_benchmark_results/small/clintox/gpbo/seed_0/results_gp_bo_clintox_0.yaml
small,clintox,graph_ga,0,101,101,0.9994111162930495,0.9994111162930495,0.997444758712345,0.8551779303044578,0.9595226252704272,oracle_benchmark_results/small/clintox/graph_ga/seed_0/results_graph_ga_clintox_0.yaml
small,clintox,graph_mcts,0,100,100,0.9999949378835619,0.9999949378835619,0.9998138470472846,0.9734817804114282,0.9891609077802047,oracle_benchmark_results/small/clintox/graph_mcts/seed_0/results_graph_mcts_clintox_0.yaml
small,clintox,mimosa,0,101,101,0.9994924245242146,0.9994924245242146,0.9980468157293638,0.8540453953139847,0.9719696909071533,oracle_benchmark_results/small/clintox/mimosa/seed_0/results_mimosa_clintox_0.yaml
small,clintox,moldqn,0,101,101,0.9997258757575764,0.9997258757575764,0.9940833350806862,0.8979505995206638,0.9679119571788107,oracle_benchmark_results/small/clintox/moldqn/seed_0/results_moldqn_clintox_0.yaml
small,clintox,reinvent,0,101,101,0.9999403720232067,0.9999403720232067,0.9979242328714688,0.8987791759695852,0.9722583463977972,oracle_benchmark_results/small/clintox/reinvent/seed_0/results_reinvent_clintox_0.yaml
small,clintox,reinvent_selfies,0,101,101,0.9997436661482653,0.9997436661482653,0.9956482757416802,0.8586833966944236,0.9639307828925618,oracle_benchmark_results/small/clintox/reinvent_selfies/seed_0/results_reinvent_selfies_clintox_0.yaml
small,clintox,screening,0,100,100,0.9991850205445871,0.9991850205445871,0.9977195748520513,0.8474274736169063,0.9665066662729707,oracle_benchmark_results/small/clintox/screening/seed_0/results_screening_clintox_0.yaml
small,clintox,selfies_ga,0,101,101,0.9999949378835619,0.9999949378835619,0.9997504642933693,0.9686768200671879,0.9851527674001116,oracle_benchmark_results/small/clintox/selfies_ga/seed_0/results_selfies_ga_clintox_0.yaml
small,clintox,smiles_ga,0,101,101,0.9992986787133304,0.9992986787133304,0.9971319082233185,0.8672221442085511,0.9594958942145388,oracle_benchmark_results/small/clintox/smiles_ga/seed_0/results_smiles_ga_clintox_0.yaml
small,clintox,stoned,0,101,101,0.9996546990075785,0.9996546990075785,0.9977262987152926,0.8670765800817476,0.9620155376103618,oracle_benchmark_results/small/clintox/stoned/seed_0/results_stoned_clintox_0.yaml
small,dili,gpbo,0,101,101,0.9988502611871809,0.9988502611871809,0.9858756624505622,0.4553831724335322,0.8788121518595593,oracle_benchmark_results/small/dili/gpbo/seed_0/results_gp_bo_dili_0.yaml
small,dili,graph_ga,0,101,101,0.9994083602912724,0.9994083602912724,0.9798059859406203,0.4614058819180355,0.883254167568645,oracle_benchmark_results/small/dili/graph_ga/seed_0/results_graph_ga_dili_0.yaml
small,dili,graph_mcts,0,100,100,0.9838864799006842,0.9838864799006842,0.948249303944176,0.5293553708711406,0.8699386601851288,oracle_benchmark_results/small/dili/graph_mcts/seed_0/results_graph_mcts_dili_0.yaml
small,dili,mimosa,0,101,101,0.9994083602912724,0.9994083602912724,0.9915477007621666,0.46460339202260365,0.9177619484719624,oracle_benchmark_results/small/dili/mimosa/seed_0/results_mimosa_dili_0.yaml
small,dili,moldqn,0,101,101,0.996586391380697,0.996586391380697,0.9611388183855161,0.6107294557076384,0.886785709973988,oracle_benchmark_results/small/dili/moldqn/seed_0/results_moldqn_dili_0.yaml
small,dili,reinvent,0,101,101,0.9991511218773667,0.9991511218773667,0.9930606484069721,0.46751920323428936,0.8207509462602056,oracle_benchmark_results/small/dili/reinvent/seed_0/results_reinvent_dili_0.yaml
